,EU_AKGDbm,EU_TAL,ED_PYK,EU_SUCOASm,EU_GCC2cm,EU_PPND2,ED_MDH,ED_NADH2_u6m,EU_AKGDam,solution
0,0.3353722101082859,0.6931471805599454,0.6931471805599454,,,,,,,0.2639114471278644
1,,0.6931471805599454,0.6862635665496033,0.14084041731684063,,,,,,0.2634846362138933
2,,0.6931471805599454,0.6703872773930671,,0.6931471805599454,,,,,0.2561761485650589
3,,,0.6588955928205595,,,0.6931471805599454,0.6931471805599454,,,0.253367494171161
4,,,0.6931471805599454,0.13300388037115152,,0.6931471805599454,,,,0.253142564951558
5,,0.6931471805599454,0.6883696055703703,,,,,0.1972834182625797,,0.2520630728361732
6,0.316339607077758,,0.6931471805599454,,,0.6931471805599454,,,,0.25162375413206756
7,,,0.6931471805599454,,0.6931471805599454,0.6931471805599454,,,,0.25073989834752786
8,,,0.6931471805599454,,,0.6931471805599454,,,0.6931471805599454,0.25029996247838454
